ID;Number;Day;Flavor
18;55048971630732;Sunday;['The Chicken Alfredo Pizza', 'The Soppressata Pizza', 'The Chicken Pesto Pizza', 'The Hawaiian Pizza', 'The California Chicken Pizza']
1336;55048937170059;Thursday;['The Sicilian Pizza', 'The Vegetables + Vegetables Pizza', 'The Pepperoni Pizza', 'The Italian Capocollo Pizza', 'The Five Cheese Pizza']
304;55048994478579;Thursday;['The Mexicana Pizza', 'The Big Meat Pizza', 'The Chicken Alfredo Pizza', 'The Hawaiian Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
667;55048916551777;Friday;['The Napolitana Pizza', 'The California Chicken Pizza', 'The Pepperoni Pizza', 'The Chicken Pesto Pizza', 'The Sicilian Pizza']
721;55048994239267;Thursday;['The Mexicana Pizza', 'The Green Garden Pizza', 'The Barbecue Chicken Pizza', 'The Hawaiian Pizza', 'The Chicken Pesto Pizza']
912;55048926256613;Tuesday;['The Sicilian Pizza', 'The Barbecue Chicken Pizza', 'The Chicken Pesto Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Capocollo Pizza']
415;55048989830798;Thursday;['The Napolitana Pizza', 'The Italian Supreme Pizza', 'The Italian Capocollo Pizza', 'The Chicken Alfredo Pizza', 'The Spicy Italian Pizza']
166;55048965422270;Tuesday;['The Italian Supreme Pizza', 'The Sicilian Pizza', 'The Spicy Italian Pizza', 'The Mexicana Pizza', 'The California Chicken Pizza']
177;55048959588567;Sunday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Hawaiian Pizza', 'The Spinach and Feta Pizza', 'The Mexicana Pizza', 'The Spinach Pesto Pizza']
1906;55048967191501;Thursday;['The Green Garden Pizza', 'The Pepperoni Pizza', 'The Spicy Italian Pizza', 'The Spinach and Feta Pizza', 'The Spinach Supreme Pizza']
475;55048979418583;Saturday;['The Mediterranean Pizza', 'The Chicken Alfredo Pizza', 'The Italian Capocollo Pizza', 'The Chicken Pesto Pizza', 'The Napolitana Pizza']
390;55048969828697;Monday;['The Mediterranean Pizza', 'The Chicken Alfredo Pizza', 'The Napolitana Pizza', 'The Spinach and Feta Pizza', 'The California Chicken Pizza']
1138;55048937332907;Friday;['The Vegetables + Vegetables Pizza', 'The Southwest Chicken Pizza', 'The Spinach and Feta Pizza', 'The Spinach Supreme Pizza', 'The Pepperoni Pizza']
1998;55048954742327;Thursday;['The Spinach and Feta Pizza', 'The Sicilian Pizza', 'The Greek Pizza', 'The Classic Deluxe Pizza', 'The Green Garden Pizza']
459;55048964876271;Thursday;['The Chicken Pesto Pizza', 'The Hawaiian Pizza', 'The Sicilian Pizza', 'The Vegetables + Vegetables Pizza', 'The Greek Pizza']
1222;55048966815724;Friday;['The Napolitana Pizza', 'The Italian Capocollo Pizza', 'The Spicy Italian Pizza', 'The Pepper Salami Pizza', 'The Italian Supreme Pizza']
1857;55048961190990;Sunday;['The Spinach and Feta Pizza', 'The Napolitana Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Pepper Salami Pizza', 'The Classic Deluxe Pizza']
1951;55048941933014;Friday;['The Pepperoni Pizza', 'The Italian Capocollo Pizza', 'The Southwest Chicken Pizza', 'The Big Meat Pizza', 'The Five Cheese Pizza']
1013;55048945345435;Saturday;['The Thai Chicken Pizza', 'The Classic Deluxe Pizza', 'The Big Meat Pizza', 'The Spinach Supreme Pizza', 'The Chicken Pesto Pizza']
762;55048939252068;Thursday;['The Italian Capocollo Pizza', 'The Green Garden Pizza', 'The Spinach and Feta Pizza', 'The Mexicana Pizza', 'The Sicilian Pizza']
1037;55048965595478;Friday;['The Spinach Supreme Pizza', 'The Chicken Alfredo Pizza', 'The Spinach and Feta Pizza', 'The Mediterranean Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
1300;55048955289335;Thursday;['The Italian Capocollo Pizza', 'The Hawaiian Pizza', 'The Green Garden Pizza', 'The Mediterranean Pizza', 'The Sicilian Pizza']
1427;55048964125331;Wednesday;['The California Chicken Pizza', 'The Thai Chicken Pizza', 'The Green Garden Pizza', 'The Chicken Alfredo Pizza', 'The Pepper Salami Pizza']
1566;55048945590742;Tuesday;['The Chicken Alfredo Pizza', 'The Green Garden Pizza', 'The Mediterranean Pizza', 'The Classic Deluxe Pizza', 'The Thai Chicken Pizza']
1401;55048938386577;Thursday;['The Chicken Pesto Pizza', 'The Big Meat Pizza', 'The Five Cheese Pizza', 'The California Chicken Pizza', 'The Spinach and Feta Pizza']
1476;55048987218942;Thursday;['The Spicy Italian Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Southwest Chicken Pizza', 'The Chicken Pesto Pizza', 'The Mexicana Pizza']
1882;55048936351132;Thursday;['The Pepperoni Pizza', 'The Mediterranean Pizza', 'The Chicken Pesto Pizza', 'The Spinach Supreme Pizza', 'The Southwest Chicken Pizza']
802;55048942921116;Friday;['The Spinach and Feta Pizza', 'The Big Meat Pizza', 'The Italian Vegetables Pizza', 'The Chicken Alfredo Pizza', 'The Italian Supreme Pizza']
243;55048952255427;Friday;['The Big Meat Pizza', 'The Chicken Pesto Pizza', 'The Vegetables + Vegetables Pizza', 'The Pepperoni Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
198;55048962408458;Thursday;['The Chicken Alfredo Pizza', 'The Chicken Pesto Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Spinach and Feta Pizza', 'The Sicilian Pizza']
534;55048944399666;Wednesday;['The Chicken Alfredo Pizza', 'The Thai Chicken Pizza', 'The Southwest Chicken Pizza', 'The Classic Deluxe Pizza', 'The Big Meat Pizza']
257;55048953824187;Wednesday;['The Spinach and Feta Pizza', 'The Vegetables + Vegetables Pizza', 'The Spinach Pesto Pizza', 'The Classic Deluxe Pizza', 'The Mediterranean Pizza']
990;55048935829095;Friday;['The Chicken Pesto Pizza', 'The Classic Deluxe Pizza', 'The Prosciutto and Arugula Pizza', 'The Mexicana Pizza', 'The Vegetables + Vegetables Pizza']
1143;55048945749225;Friday;['The California Chicken Pizza', 'The Spicy Italian Pizza', 'The Sicilian Pizza', 'The Southwest Chicken Pizza', 'The Napolitana Pizza']
952;55048910829831;Thursday;['The Vegetables + Vegetables Pizza', 'The Italian Supreme Pizza', 'The Barbecue Chicken Pizza', 'The Chicken Pesto Pizza', 'The California Chicken Pizza']
607;55048974596959;Monday;['The Vegetables + Vegetables Pizza', 'The Pepperoni Pizza', 'The Napolitana Pizza', 'The Italian Supreme Pizza', 'The Spicy Italian Pizza']
918;55048946372748;Saturday;['The Sicilian Pizza', 'The Thai Chicken Pizza', 'The Spicy Italian Pizza', 'The Mexicana Pizza', 'The Prosciutto and Arugula Pizza']
820;55048935092421;Saturday;['The Chicken Alfredo Pizza', 'The Napolitana Pizza', 'The Thai Chicken Pizza', 'The Green Garden Pizza', 'The Vegetables + Vegetables Pizza']
89;55048929831759;Tuesday;['The Chicken Alfredo Pizza', 'The Spinach and Feta Pizza', 'The California Chicken Pizza', 'The Mexicana Pizza', 'The Spicy Italian Pizza']
331;55048920276947;Saturday;['The Barbecue Chicken Pizza', 'The Spicy Italian Pizza', 'The Italian Capocollo Pizza', 'The Chicken Pesto Pizza', 'The Mexicana Pizza']
1876;55048957182967;Wednesday;['The Mediterranean Pizza', 'The Pepperoni Pizza', 'The Thai Chicken Pizza', 'The Vegetables + Vegetables Pizza', 'The Chicken Alfredo Pizza']
1220;55048952162096;Saturday;['The Italian Supreme Pizza', 'The Thai Chicken Pizza', 'The Spinach Supreme Pizza', 'The Barbecue Chicken Pizza', 'The Mexicana Pizza']
1586;55048953791161;Tuesday;['The Sicilian Pizza', 'The Spinach Supreme Pizza', 'The Spicy Italian Pizza', 'The Vegetables + Vegetables Pizza', 'The Pepperoni Pizza']
1293;55048948666100;Thursday;['The Italian Capocollo Pizza', 'The Spicy Italian Pizza', 'The Italian Vegetables Pizza', 'The Classic Deluxe Pizza', 'The Vegetables + Vegetables Pizza']
1565;55048999140196;Sunday;['The Napolitana Pizza', 'The Chicken Pesto Pizza', 'The Southwest Chicken Pizza', 'The Spinach Pesto Pizza', 'The Spicy Italian Pizza']
1287;55048973383155;Friday;['The Mexicana Pizza', 'The Hawaiian Pizza', 'The Sicilian Pizza', 'The Pepper Salami Pizza', 'The Italian Capocollo Pizza']
5;55048917921136;Friday;['The Chicken Pesto Pizza', 'The Mexicana Pizza', 'The Southwest Chicken Pizza', 'The Napolitana Pizza', 'The Hawaiian Pizza']
900;55048944658739;Saturday;['The Mexicana Pizza', 'The Southwest Chicken Pizza', 'The Italian Vegetables Pizza', 'The Mediterranean Pizza', 'The Vegetables + Vegetables Pizza']
1066;55048991428436;Sunday;['The Spicy Italian Pizza', 'The Mediterranean Pizza', 'The Classic Deluxe Pizza', 'The Napolitana Pizza', 'The Italian Supreme Pizza']
127;55048931712375;Monday;['The Italian Vegetables Pizza', 'The Mediterranean Pizza', 'The Green Garden Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Spinach Pesto Pizza']
230;55048982914193;Saturday;['The Thai Chicken Pizza', 'The Soppressata Pizza', 'The Napolitana Pizza', 'The Spinach and Feta Pizza', 'The Spicy Italian Pizza']
502;55048931061131;Friday;['The Sicilian Pizza', 'The California Chicken Pizza', 'The Napolitana Pizza', 'The Mexicana Pizza', 'The Spicy Italian Pizza']
1934;55048910405613;Saturday;['The Chicken Pesto Pizza', 'The Sicilian Pizza', 'The Thai Chicken Pizza', 'The California Chicken Pizza', 'The Greek Pizza']
861;55048911966168;Monday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Spicy Italian Pizza', 'The Italian Capocollo Pizza', 'The Chicken Alfredo Pizza', 'The Vegetables + Vegetables Pizza']
397;55048969008552;Tuesday;['The Pepper Salami Pizza', 'The Spicy Italian Pizza', 'The Big Meat Pizza', 'The Vegetables + Vegetables Pizza', 'The Classic Deluxe Pizza']
150;55048954040840;Sunday;['The Pepperoni Pizza', 'The Spinach Pesto Pizza', 'The Vegetables + Vegetables Pizza', 'The California Chicken Pizza', 'The Napolitana Pizza']
1231;55048956514893;Tuesday;['The Pepperoni Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The California Chicken Pizza', 'The Mediterranean Pizza', 'The Five Cheese Pizza']
859;55048917615151;Saturday;['The Italian Supreme Pizza', 'The Chicken Pesto Pizza', 'The Italian Vegetables Pizza', 'The Mediterranean Pizza', 'The Spinach and Feta Pizza']
1094;55048970646353;Friday;['The Napolitana Pizza', 'The Italian Capocollo Pizza', 'The Mexicana Pizza', 'The Classic Deluxe Pizza', 'The Chicken Pesto Pizza']
1982;55048930789999;Monday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Mexicana Pizza', 'The Greek Pizza', 'The Napolitana Pizza', 'The Chicken Pesto Pizza']
1988;55048998514424;Saturday;['The Spinach and Feta Pizza', 'The Southwest Chicken Pizza', 'The Big Meat Pizza', 'The Spinach Pesto Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
167;55048979277565;Friday;['The Spicy Italian Pizza', 'The Big Meat Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Supreme Pizza', 'The Barbecue Chicken Pizza']
209;55048970173334;Sunday;['The Mexicana Pizza', 'The Spicy Italian Pizza', 'The Italian Supreme Pizza', 'The Spinach and Feta Pizza', 'The Spinach Supreme Pizza']
414;55048959723900;Friday;['The Spicy Italian Pizza', 'The Spinach Pesto Pizza', 'The Mexicana Pizza', 'The Italian Capocollo Pizza', 'The Thai Chicken Pizza']
1116;55048991561064;Saturday;['The Big Meat Pizza', 'The Southwest Chicken Pizza', 'The Spinach Pesto Pizza', 'The Thai Chicken Pizza', 'The Classic Deluxe Pizza']
1083;55048975430133;Thursday;['The Napolitana Pizza', 'The Southwest Chicken Pizza', 'The Classic Deluxe Pizza', 'The Greek Pizza', 'The Five Cheese Pizza']
22;55048966208406;Saturday;['The Thai Chicken Pizza', 'The Sicilian Pizza', 'The Southwest Chicken Pizza', 'The Pepper Salami Pizza', 'The Italian Capocollo Pizza']
325;55048971505583;Saturday;['The Napolitana Pizza', 'The Spinach and Feta Pizza', 'The California Chicken Pizza', 'The Italian Supreme Pizza', 'The Sicilian Pizza']
1445;55048948516210;Tuesday;['The Chicken Alfredo Pizza', 'The Spinach and Feta Pizza', 'The Napolitana Pizza', 'The California Chicken Pizza', 'The Five Cheese Pizza']
1740;55048993308102;Friday;['The Italian Capocollo Pizza', 'The Classic Deluxe Pizza', 'The Mediterranean Pizza', 'The Pepper Salami Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
1646;55048960439639;Friday;['The Southwest Chicken Pizza', 'The Spicy Italian Pizza', 'The Chicken Pesto Pizza', 'The Classic Deluxe Pizza', 'The California Chicken Pizza']
1216;55048927764213;Saturday;['The Chicken Pesto Pizza', 'The Big Meat Pizza', 'The Italian Capocollo Pizza', 'The Chicken Alfredo Pizza', 'The Vegetables + Vegetables Pizza']
926;55048952836300;Saturday;['The Pepperoni Pizza', 'The Chicken Alfredo Pizza', 'The Spicy Italian Pizza', 'The Thai Chicken Pizza', 'The Greek Pizza']
1859;55048982010034;Saturday;['The Napolitana Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Capocollo Pizza', 'The Southwest Chicken Pizza', 'The California Chicken Pizza']
1778;55048959866295;Saturday;['The Mediterranean Pizza', 'The Mexicana Pizza', 'The Spinach Pesto Pizza', 'The Thai Chicken Pizza', 'The California Chicken Pizza']
1946;55048942874884;Friday;['The Italian Capocollo Pizza', 'The Mexicana Pizza', 'The Thai Chicken Pizza', 'The Classic Deluxe Pizza', 'The Chicken Alfredo Pizza']
234;55048996239347;Friday;['The Spinach and Feta Pizza', 'The Pepperoni Pizza', 'The Sicilian Pizza', 'The Vegetables + Vegetables Pizza', 'The Chicken Pesto Pizza']
1441;55048923641905;Monday;['The Spinach Pesto Pizza', 'The Chicken Alfredo Pizza', 'The Vegetables + Vegetables Pizza', 'The Thai Chicken Pizza', 'The Big Meat Pizza']
324;55048910559722;Monday;['The Spinach Pesto Pizza', 'The California Chicken Pizza', 'The Vegetables + Vegetables Pizza', 'The Five Cheese Pizza', 'The Pepperoni Pizza']
1829;55048985136596;Saturday;['The Chicken Pesto Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Southwest Chicken Pizza', 'The Green Garden Pizza', 'The Italian Capocollo Pizza']
505;55048910026818;Saturday;['The Chicken Pesto Pizza', 'The Thai Chicken Pizza', 'The Big Meat Pizza', 'The Spicy Italian Pizza', 'The Napolitana Pizza']
1596;55048956768320;Sunday;['The Spinach Pesto Pizza', 'The Spinach and Feta Pizza', 'The California Chicken Pizza', 'The Spicy Italian Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
1884;55048947840197;Sunday;['The Mexicana Pizza', 'The California Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Five Cheese Pizza', 'The Barbecue Chicken Pizza']
642;55048946836712;Saturday;['The Barbecue Chicken Pizza', 'The Italian Capocollo Pizza', 'The Sicilian Pizza', 'The Mexicana Pizza', 'The Hawaiian Pizza']
1813;55048976265974;Wednesday;['The Napolitana Pizza', 'The Thai Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Five Cheese Pizza', 'The Pepper Salami Pizza']
638;55048917010615;Friday;['The Classic Deluxe Pizza', 'The Five Cheese Pizza', 'The Southwest Chicken Pizza', 'The Chicken Alfredo Pizza', 'The Pepperoni Pizza']
1574;55048960310467;Saturday;['The Classic Deluxe Pizza', 'The Chicken Pesto Pizza', 'The Italian Supreme Pizza', 'The Napolitana Pizza', 'The Italian Capocollo Pizza']
865;55048930787500;Friday;['The Spicy Italian Pizza', 'The Spinach Supreme Pizza', 'The Chicken Pesto Pizza', 'The Hawaiian Pizza', 'The Sicilian Pizza']
96;55048969180305;Tuesday;['The Italian Capocollo Pizza', 'The Four Cheese Pizza', 'The California Chicken Pizza', 'The Spinach Supreme Pizza', 'The Napolitana Pizza']
1559;55048984245739;Tuesday;['The Chicken Pesto Pizza', 'The Classic Deluxe Pizza', 'The Sicilian Pizza', 'The Italian Capocollo Pizza', 'The Green Garden Pizza']
840;55048969221536;Tuesday;['The Pepper Salami Pizza', 'The Pepperoni Pizza', 'The Napolitana Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Capocollo Pizza']
200;55048935947167;Monday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Spinach Pesto Pizza', 'The Five Cheese Pizza', 'The Chicken Pesto Pizza', 'The California Chicken Pizza']
1702;55048939970625;Monday;['The Italian Capocollo Pizza', 'The Italian Supreme Pizza', 'The Mediterranean Pizza', 'The Chicken Alfredo Pizza', 'The Vegetables + Vegetables Pizza']
466;55048942843354;Tuesday;['The California Chicken Pizza', 'The Green Garden Pizza', 'The Big Meat Pizza', 'The Spinach and Feta Pizza', 'The Italian Capocollo Pizza']
1250;55048921762965;Friday;['The Mediterranean Pizza', 'The Chicken Pesto Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Italian Supreme Pizza', 'The Classic Deluxe Pizza']
1181;55048946333584;Wednesday;['The Sicilian Pizza', 'The Classic Deluxe Pizza', 'The California Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Big Meat Pizza']
824;55048913134128;Friday;['The Green Garden Pizza', 'The Vegetables + Vegetables Pizza', 'The Mediterranean Pizza', 'The Spinach Pesto Pizza', 'The Napolitana Pizza']
1312;55048911429527;Sunday;['The California Chicken Pizza', 'The Southwest Chicken Pizza', 'The Chicken Pesto Pizza', 'The Hawaiian Pizza', 'The Pepper Salami Pizza']
1696;55048969932728;Wednesday;['The Spicy Italian Pizza', 'The Italian Supreme Pizza', 'The Sicilian Pizza', 'The Chicken Alfredo Pizza', 'The Italian Capocollo Pizza']
524;55048959004703;Monday;['The Spinach Supreme Pizza', 'The Green Garden Pizza', 'The Italian Capocollo Pizza', 'The Chicken Alfredo Pizza', 'The Spicy Italian Pizza']
706;55048963221677;Thursday;['The Classic Deluxe Pizza', 'The Spinach Supreme Pizza', 'The Mediterranean Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Capocollo Pizza']
320;55048946425224;Thursday;['The Spinach Pesto Pizza', 'The Chicken Pesto Pizza', 'The Sicilian Pizza', 'The Barbecue Chicken Pizza', 'The Chicken Alfredo Pizza']
864;55048952013273;Saturday;['The Mexicana Pizza', 'The Chicken Pesto Pizza', 'The Sicilian Pizza', 'The Barbecue Chicken Pizza', 'The Spicy Italian Pizza']
720;55048990913685;Friday;['The Thai Chicken Pizza', 'The Chicken Alfredo Pizza', 'The Pepperoni Pizza', 'The Prosciutto and Arugula Pizza', 'The Southwest Chicken Pizza']
1865;55048947763962;Wednesday;['The Vegetables + Vegetables Pizza', 'The Chicken Alfredo Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The California Chicken Pizza', 'The Green Garden Pizza']
44;55048983718528;Friday;['The Big Meat Pizza', 'The Napolitana Pizza', 'The Chicken Pesto Pizza', 'The Green Garden Pizza', 'The Barbecue Chicken Pizza']
451;55048920975699;Sunday;['The Chicken Pesto Pizza', 'The Green Garden Pizza', 'The Mexicana Pizza', 'The Barbecue Chicken Pizza', 'The Italian Vegetables Pizza']
302;55048972243941;Saturday;['The Chicken Alfredo Pizza', 'The Mexicana Pizza', 'The Spinach Supreme Pizza', 'The Southwest Chicken Pizza', 'The Vegetables + Vegetables Pizza']
1411;55048936261314;Friday;['The Spicy Italian Pizza', 'The Southwest Chicken Pizza', 'The Spinach and Feta Pizza', 'The Italian Capocollo Pizza', 'The Vegetables + Vegetables Pizza']
938;55048982895164;Tuesday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Italian Capocollo Pizza', 'The Pepperoni Pizza', 'The California Chicken Pizza', 'The Classic Deluxe Pizza']
91;55048982402716;Tuesday;['The Pepper Salami Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Southwest Chicken Pizza', 'The Thai Chicken Pizza', 'The Spinach and Feta Pizza']
1508;55048936997215;Monday;['The Napolitana Pizza', 'The Southwest Chicken Pizza', 'The Thai Chicken Pizza', 'The Mexicana Pizza', 'The Chicken Alfredo Pizza']
152;55048930924595;Wednesday;['The Spinach Supreme Pizza', 'The Classic Deluxe Pizza', 'The Southwest Chicken Pizza', 'The Sicilian Pizza', 'The Mediterranean Pizza']
1619;55048953704998;Thursday;['The Big Meat Pizza', 'The Pepperoni Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Classic Deluxe Pizza', 'The Chicken Pesto Pizza']
775;55048957869063;Monday;['The Spicy Italian Pizza', 'The Pepper Salami Pizza', 'The Southwest Chicken Pizza', 'The Napolitana Pizza', 'The Italian Supreme Pizza']
1541;55048929759620;Wednesday;['The Big Meat Pizza', 'The Thai Chicken Pizza', 'The Chicken Alfredo Pizza', 'The Classic Deluxe Pizza', 'The Hawaiian Pizza']
468;55048947066432;Wednesday;['The Pepper Salami Pizza', 'The California Chicken Pizza', 'The Hawaiian Pizza', 'The Napolitana Pizza', 'The Vegetables + Vegetables Pizza']
1923;55048946529671;Friday;['The California Chicken Pizza', 'The Spinach Pesto Pizza', 'The Spicy Italian Pizza', 'The Sicilian Pizza', 'The Classic Deluxe Pizza']
1891;55048954625412;Sunday;['The Big Meat Pizza', 'The Mexicana Pizza', 'The Spinach Supreme Pizza', 'The Spinach and Feta Pizza', 'The California Chicken Pizza']
747;55048993115961;Friday;['The Sicilian Pizza', 'The Spinach Pesto Pizza', 'The Napolitana Pizza', 'The Five Cheese Pizza', 'The Big Meat Pizza']
1359;55048962546353;Friday;['The Italian Supreme Pizza', 'The Classic Deluxe Pizza', 'The Mediterranean Pizza', 'The Thai Chicken Pizza', 'The Napolitana Pizza']
98;55048920896804;Friday;['The Hawaiian Pizza', 'The Barbecue Chicken Pizza', 'The Chicken Pesto Pizza', 'The Spicy Italian Pizza', 'The Napolitana Pizza']
68;55048927685208;Monday;['The Mexicana Pizza', 'The Chicken Pesto Pizza', 'The Barbecue Chicken Pizza', 'The Spicy Italian Pizza', 'The Mediterranean Pizza']
736;55048968942379;Saturday;['The Chicken Alfredo Pizza', 'The Mexicana Pizza', 'The Napolitana Pizza', 'The Pepper Salami Pizza', 'The Mediterranean Pizza']
501;55048965022677;Saturday;['The Spinach Pesto Pizza', 'The Mexicana Pizza', 'The Italian Supreme Pizza', 'The Spinach Supreme Pizza', 'The Pepper Salami Pizza']
508;55048995198443;Sunday;['The Pepperoni Pizza', 'The Spicy Italian Pizza', 'The Five Cheese Pizza', 'The Thai Chicken Pizza', 'The Pepper Salami Pizza']
21;55048968360292;Wednesday;['The Big Meat Pizza', 'The Hawaiian Pizza', 'The Spinach Pesto Pizza', 'The Mediterranean Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
1871;55048995397807;Tuesday;['The Pepper Salami Pizza', 'The Five Cheese Pizza', 'The Hawaiian Pizza', 'The Mexicana Pizza', 'The Vegetables + Vegetables Pizza']
1385;55048913057502;Monday;['The Spicy Italian Pizza', 'The Spinach and Feta Pizza', 'The Mediterranean Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Spinach Pesto Pizza']
181;55048979293949;Tuesday;['The Vegetables + Vegetables Pizza', 'The Chicken Alfredo Pizza', 'The Mexicana Pizza', 'The Southwest Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
584;55048991925323;Monday;['The Pepper Salami Pizza', 'The Vegetables + Vegetables Pizza', 'The Mexicana Pizza', 'The Spinach Pesto Pizza', 'The Italian Supreme Pizza']
1354;55048981401529;Monday;['The Chicken Alfredo Pizza', 'The Napolitana Pizza', 'The Green Garden Pizza', 'The Thai Chicken Pizza', 'The Sicilian Pizza']
1824;55048988536335;Friday;['The Spinach Supreme Pizza', 'The Mediterranean Pizza', 'The Barbecue Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Italian Capocollo Pizza']
1754;55048921264514;Wednesday;['The Spicy Italian Pizza', 'The Green Garden Pizza', 'The Italian Supreme Pizza', 'The Barbecue Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
1396;55048944168817;Saturday;['The Green Garden Pizza', 'The Mexicana Pizza', 'The Chicken Alfredo Pizza', 'The Five Cheese Pizza', 'The Vegetables + Vegetables Pizza']
207;55048951358084;Wednesday;['The California Chicken Pizza', 'The Italian Capocollo Pizza', 'The Spicy Italian Pizza', 'The Chicken Pesto Pizza', 'The Thai Chicken Pizza']
122;55048978922910;Wednesday;['The Italian Capocollo Pizza', 'The Spicy Italian Pizza', 'The Green Garden Pizza', 'The Sicilian Pizza', 'The Mediterranean Pizza']
176;55048943767643;Saturday;['The Southwest Chicken Pizza', 'The Four Cheese Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Pepperoni Pizza', 'The Big Meat Pizza']
1979;55048910545302;Friday;['The Napolitana Pizza', 'The Thai Chicken Pizza', 'The Vegetables + Vegetables Pizza', 'The Big Meat Pizza', 'The Spicy Italian Pizza']
1243;55048929386983;Thursday;['The Thai Chicken Pizza', 'The Mediterranean Pizza', 'The Spinach Supreme Pizza', 'The Spinach and Feta Pizza', 'The Italian Vegetables Pizza']
1905;55048986507135;Saturday;['The California Chicken Pizza', 'The Green Garden Pizza', 'The Mediterranean Pizza', 'The Southwest Chicken Pizza', 'The Spinach and Feta Pizza']
713;55048954817052;Tuesday;['The Chicken Pesto Pizza', 'The Southwest Chicken Pizza', 'The Napolitana Pizza', 'The Pepper Salami Pizza', 'The Green Garden Pizza']
1868;55048951080492;Wednesday;['The Spinach Supreme Pizza', 'The California Chicken Pizza', 'The Sicilian Pizza', 'The Napolitana Pizza', 'The Spicy Italian Pizza']
1161;55048984667836;Monday;['The Chicken Alfredo Pizza', 'The Hawaiian Pizza', 'The Classic Deluxe Pizza', 'The Southwest Chicken Pizza', 'The Vegetables + Vegetables Pizza']
1573;55048963245797;Thursday;['The Hawaiian Pizza', 'The Mexicana Pizza', 'The Spinach Pesto Pizza', 'The Spinach Supreme Pizza', 'The Chicken Alfredo Pizza']
972;55048959038722;Monday;['The Italian Capocollo Pizza', 'The Italian Supreme Pizza', 'The Vegetables + Vegetables Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Sicilian Pizza']
806;55048920806614;Wednesday;['The Vegetables + Vegetables Pizza', 'The Southwest Chicken Pizza', 'The Sicilian Pizza', 'The Chicken Pesto Pizza', 'The Chicken Alfredo Pizza']
703;55048969788371;Saturday;['The Green Garden Pizza', 'The Chicken Alfredo Pizza', 'The Napolitana Pizza', 'The Spicy Italian Pizza', 'The Four Cheese Pizza']
617;55048993246131;Friday;['The Italian Capocollo Pizza', 'The Mediterranean Pizza', 'The Chicken Alfredo Pizza', 'The California Chicken Pizza', 'The Spinach Supreme Pizza']
247;55048996865488;Sunday;['The Mexicana Pizza', 'The Chicken Pesto Pizza', 'The Spinach Supreme Pizza', 'The Vegetables + Vegetables Pizza', 'The Thai Chicken Pizza']
1438;55048986808528;Friday;['The Soppressata Pizza', 'The Classic Deluxe Pizza', 'The Barbecue Chicken Pizza', 'The Chicken Pesto Pizza', 'The Sicilian Pizza']
255;55048993735083;Friday;['The Italian Vegetables Pizza', 'The Southwest Chicken Pizza', 'The California Chicken Pizza', 'The Mediterranean Pizza', 'The Vegetables + Vegetables Pizza']
30;55048968981216;Wednesday;['The Spicy Italian Pizza', 'The California Chicken Pizza', 'The Mediterranean Pizza', 'The Chicken Alfredo Pizza', 'The Vegetables + Vegetables Pizza']
220;55048934074754;Tuesday;['The Mediterranean Pizza', 'The Spinach and Feta Pizza', 'The California Chicken Pizza', 'The Mexicana Pizza', 'The Chicken Pesto Pizza']
